Breakout,Age,Pos_Group,Bats,Throws,Height,Weight,Country,Class_Type,Prospect_Grouping,Prev_Season_WAR,Season_High_WAR,MLB_Certainty,MLB_BB,MLB_K,MLB_AVG,MLB_ISO,MLB_Spd,MLB_wRC,MiLB_Certainty,MiLB_BB,MiLB_K,MiLB_AVG,MiLB_ISO,MiLB_Spd,MiLB_wRC
0,25,Middle Infielder,R,R,71,195,CUB,International Professional,Top 100 Prospect,2.3,2.3,Fewer than 500 MLB PA,0.041,0.168,0.274,0.08,4.5,86,1000-1499 MiLB PA,0.06,0.149,0.257,0.057,5.5,73
0,27,Corner Infielder,L,L,75,231,USA,Big D1 College,Top 25 Prospect,0.7,4.2,1000-1499 MLB PA,0.097,0.237,0.268,0.179,4.9,124,500-999 MiLB PA,0.165,0.179,0.35,0.26,6,177
0,25,Catcher,B,R,72,220,VEN,International Amateur,Unranked Prospect,-0.1,0.4,500-999 MLB PA,0.04,0.246,0.246,0.104,0.9,77,1000-1499 MiLB PA,0.096,0.147,0.288,0.146,2.9,119
0,24,Corner Outfielder,L,R,72,225,VEN,International Amateur,Top 50 Prospect,0.9,0.9,500-999 MLB PA,0.069,0.31,0.241,0.201,3.1,105,1500-1999 MiLB PA,0.081,0.19,0.314,0.228,5.7,156
0,24,Utility,B,R,71,195,DR,International Amateur,Unranked Prospect,3.9,3.9,Fewer than 500 MLB PA,0.044,0.228,0.319,0.153,8.2,132,2000 or more MiLB PA,0.052,0.185,0.273,0.119,7.7,100
0,24,Outfielder,R,R,73,225,DR,International Amateur,Top 100 Prospect,4.5,4.5,500-999 MLB PA,0.06,0.245,0.268,0.165,4.9,109,1500-1999 MiLB PA,0.079,0.236,0.274,0.214,5.8,129
0,25,Middle Infielder,L,R,70,185,USA,High School,Unranked Prospect,1.7,2,500-999 MLB PA,0.045,0.155,0.3,0.149,4.5,112,2000 or more MiLB PA,0.052,0.141,0.297,0.112,5.6,105
0,23,Corner Infielder,L,L,74,230,USA,High School,Top 50 Prospect,-0.9,-0.9,Fewer than 500 MLB PA,0.138,0.37,0.168,0.168,2.4,81,2000 or more MiLB PA,0.15,0.223,0.279,0.188,3.8,135
1,26,Middle Infielder,R,R,72,195,CUB,International Professional,Unranked Prospect,0.4,0.4,1000-1499 MLB PA,0.047,0.166,0.251,0.08,4.6,70,1500-1999 MiLB PA,0.058,0.161,0.272,0.109,6.2,85
0,25,Utility,L,R,74,205,USA,Big D1 College,Unranked Prospect,0.4,0.7,Fewer than 500 MLB PA,0.058,0.226,0.22,0.177,5.8,96,1500-1999 MiLB PA,0.07,0.22,0.28,0.206,5.4,136
0,25,Catcher,L,R,72,191,USA,D1 College,Unranked Prospect,-2.1,0.2,Fewer than 500 MLB PA,0.079,0.194,0.235,0.09,1.5,71,1500-1999 MiLB PA,0.062,0.128,0.269,0.104,2.7,89
0,23,Utility,B,R,70,170,DR,International Amateur,Top 100 Prospect,0.7,0.7,Fewer than 500 MLB PA,0.057,0.31,0.205,0.162,5.6,72,2000 or more MiLB PA,0.073,0.201,0.284,0.153,7.7,116
0,26,Corner Outfielder,L,R,73,200,USA,Junior College,Unranked Prospect,2.8,2.8,500-999 MLB PA,0.077,0.205,0.297,0.237,5.9,126,1500-1999 MiLB PA,0.082,0.178,0.322,0.279,6.5,155
0,26,Infielder,R,R,70,205,USA,D1 College,Top 100 Prospect,-0.1,2.3,500-999 MLB PA,0.071,0.23,0.231,0.163,2.4,95,1500-1999 MiLB PA,0.096,0.176,0.32,0.209,3.6,140
0,25,Middle Infielder,R,R,74,195,CW,Junior College,Top 100 Prospect,1.7,3.5,1000-1499 MLB PA,0.059,0.096,0.252,0.12,3.7,85,1000-1499 MiLB PA,0.062,0.074,0.299,0.098,6.4,113
0,28,Catcher,R,R,76,270,USA,D2 College,Unranked Prospect,2.1,2.1,500-999 MLB PA,0.055,0.227,0.253,0.234,1.2,118,500-999 MiLB PA,0.064,0.156,0.306,0.236,3.4,151
0,25,Outfielder,L,R,73,210,USA,Junior College,Unranked Prospect,2.8,2.8,Fewer than 500 MLB PA,0.063,0.195,0.263,0.187,5.2,117,1500-1999 MiLB PA,0.089,0.184,0.278,0.121,7.7,115
0,26,Middle Infielder,R,R,71,186,USA,Big D1 College,Unranked Prospect,-0.4,0.6,500-999 MLB PA,0.054,0.21,0.259,0.144,7.1,79,1000-1499 MiLB PA,0.066,0.173,0.328,0.178,6.6,137
0,27,Corner Outfielder,L,L,70,205,USA,Big D1 College,Unranked Prospect,3.4,3.4,500-999 MLB PA,0.078,0.193,0.271,0.174,4.9,121,1500-1999 MiLB PA,0.118,0.165,0.32,0.226,6.8,144
0,26,Outfielder,L,L,69,180,USA,D1 College,Top 100 Prospect,3.7,3.7,500-999 MLB PA,0.081,0.155,0.281,0.108,6.8,108,1500-1999 MiLB PA,0.114,0.136,0.348,0.151,7.3,154
0,23,Middle Infielder,R,R,73,247,CW,International Amateur,Top 100 Prospect,0.4,0.4,Fewer than 500 MLB PA,0.028,0.25,0.211,0.147,3.2,66,1500-1999 MiLB PA,0.079,0.154,0.268,0.139,4.5,109
0,24,Outfielder,R,R,76,220,USA,High School,Top 100 Prospect,0.5,0.5,Fewer than 500 MLB PA,0.039,0.265,0.227,0.073,5.1,56,2000 or more MiLB PA,0.066,0.185,0.279,0.165,7.3,121
0,26,Catcher,B,R,74,225,CUB,Big D1 College,Top 100 Prospect,2.5,3.8,500-999 MLB PA,0.138,0.221,0.245,0.167,3,119,500-999 MiLB PA,0.136,0.195,0.31,0.177,1.8,137
0,23,Outfielder,L,R,75,195,USA,High School,Top 25 Prospect,4.1,4.1,500-999 MLB PA,0.108,0.218,0.285,0.116,6.1,118,1000-1499 MiLB PA,0.106,0.207,0.311,0.186,6.7,148
0,22,Middle Infielder,R,R,75,218,USA,High School,Top 25 Prospect,2.3,5,1000-1499 MLB PA,0.046,0.173,0.278,0.155,3.9,103,500-999 MiLB PA,0.103,0.156,0.269,0.173,5.9,120
1,22,Corner Outfielder,L,R,75,210,USA,Junior College,Top 10 Prospect,1.6,4.4,1000-1499 MLB PA,0.104,0.214,0.272,0.193,5.6,124,500-999 MiLB PA,0.134,0.186,0.3,0.22,6,150
0,23,Corner Outfielder,R,R,76,203,USA,High School,Top 25 Prospect,0.4,0.4,500-999 MLB PA,0.06,0.236,0.26,0.131,3,93,1500-1999 MiLB PA,0.079,0.199,0.303,0.142,3.8,126
0,27,Outfielder,L,R,74,200,CUB,International Professional,Top 100 Prospect,3.6,3.6,1000-1499 MLB PA,0.062,0.201,0.264,0.11,7.4,88,500-999 MiLB PA,0.085,0.128,0.323,0.18,6.7,130
0,25,Corner Infielder,L,R,73,205,USA,Big D1 College,Unranked Prospect,0.6,0.6,500-999 MLB PA,0.078,0.237,0.247,0.143,2.2,93,1000-1499 MiLB PA,0.075,0.186,0.29,0.158,4.9,124
1,22,Middle Infielder,R,R,74,218,AW,International Amateur,Top 10 Prospect,0.1,0.1,500-999 MLB PA,0.068,0.234,0.241,0.122,2.9,82,1500-1999 MiLB PA,0.1,0.19,0.296,0.193,4.5,141
0,21,Middle Infielder,L,R,71,200,VEN,International Amateur,Top 50 Prospect,1,1,Fewer than 500 MLB PA,0.041,0.17,0.259,0.142,4.9,91,1000-1499 MiLB PA,0.056,0.15,0.28,0.146,6.9,112
0,26,Infielder,L,R,71,180,USA,D1 College,Unranked Prospect,0.2,0.2,Fewer than 500 MLB PA,0.1,0.111,0.251,0.066,2.3,84,1000-1499 MiLB PA,0.114,0.085,0.322,0.152,5.3,148
0,24,Middle Infielder,L,R,67,185,USA,D1 College,Top 100 Prospect,1.8,1.8,Fewer than 500 MLB PA,0.048,0.168,0.236,0.124,6.7,78,1000-1499 MiLB PA,0.083,0.124,0.305,0.146,6.9,124
0,24,Middle Infielder,R,R,72,195,USA,Big D1 College,Top 100 Prospect,0.5,0.5,Fewer than 500 MLB PA,0.067,0.282,0.24,0.14,4.9,88,1500-1999 MiLB PA,0.131,0.172,0.272,0.193,6.2,137
0,25,Middle Infielder,L,R,74,195,USA,Big D1 College,Unranked Prospect,1.2,2.2,500-999 MLB PA,0.078,0.197,0.241,0.149,5.6,96,500-999 MiLB PA,0.113,0.162,0.334,0.181,6.2,150
1,25,Outfielder,R,R,75,221,USA,D1 College,Top 25 Prospect,1.9,1.9,Fewer than 500 MLB PA,0.113,0.33,0.231,0.237,4.3,129,1000-1499 MiLB PA,0.125,0.263,0.302,0.26,8.1,155
0,25,Corner Infielder,R,R,73,200,USA,D1 College,Top 25 Prospect,6.4,6.4,1000-1499 MLB PA,0.083,0.161,0.279,0.166,5.4,119,Fewer than 500 MiLB PA,0.169,0.175,0.269,0.262,4.9,162
0,23,Corner Outfielder,L,L,77,240,DR,International Amateur,Top 10 Prospect,0.5,0.5,Fewer than 500 MLB PA,0.096,0.189,0.235,0.108,5.6,87,2000 or more MiLB PA,0.095,0.156,0.285,0.148,7.6,122
0,25,Outfielder,L,R,70,196,USA,Big D1 College,Top 50 Prospect,0.2,0.2,500-999 MLB PA,0.077,0.287,0.196,0.084,6.2,50,1000-1499 MiLB PA,0.128,0.18,0.29,0.166,5.3,139
0,34,Middle Infielder,L,R,71,175,JAP,International Professional,Unranked Prospect,0.4,0.7,500-999 MLB PA,0.091,0.159,0.235,0.05,5.3,72,Fewer than 500 MiLB PA,0.105,0.138,0.267,0.074,4.7,97
0,31,Corner Infielder,R,R,76,210,USA,D2 College,Unranked Prospect,-0.6,-0.1,Fewer than 500 MLB PA,0.085,0.309,0.214,0.151,1.2,80,1000-1499 MiLB PA,0.093,0.2,0.303,0.225,2.2,150
0,33,Corner Outfielder,L,R,69,180,JAP,International Professional,Unranked Prospect,1.9,2.4,1500-1999 MLB PA,0.078,0.08,0.287,0.101,5.7,106,Fewer than 500 MiLB PA,0,0.091,0.1,0,2.6,-14
0,29,Corner Outfielder,R,R,71,225,CUB,International Professional,Top 25 Prospect,3.5,4,1500-1999 MLB PA,0.065,0.209,0.263,0.201,5.3,115,Fewer than 500 MiLB PA,0.136,0.182,0.333,0.167,6.2,161
0,24,Catcher,R,R,74,235,USA,Big D1 College,Top 25 Prospect,3.8,3.8,500-999 MLB PA,0.049,0.309,0.203,0.18,3,84,Fewer than 500 MiLB PA,0.095,0.236,0.286,0.286,4.4,149
0,24,Corner Outfielder,R,R,74,240,CUB,International Professional,Top 50 Prospect,5.5,5.5,1000-1499 MLB PA,0.096,0.206,0.305,0.197,5.6,153,Fewer than 500 MiLB PA,0.103,0.168,0.328,0.284,7.9,177
0,28,Corner Infielder,R,R,75,235,CUB,International Professional,Top 50 Prospect,5.3,5.3,500-999 MLB PA,0.082,0.211,0.317,0.264,2.9,167,Fewer than 500 MiLB PA,,,,,,
0,30,Corner Infielder,R,R,75,215,USA,D1 College,Top 50 Prospect,4.3,4.5,2000 or more MLB PA,0.075,0.21,0.257,0.206,4.4,113,2000 or more MiLB PA,0.091,0.194,0.28,0.195,5.3,127
0,30,Infielder,B,R,73,190,USA,Big D1 College,Unranked Prospect,0.5,0.5,500-999 MLB PA,0.062,0.22,0.242,0.044,4.8,63,2000 or more MiLB PA,0.093,0.152,0.279,0.088,7.3,96
0,31,Corner Infielder,R,R,75,225,USA,D1 College,Unranked Prospect,-0.4,3.1,2000 or more MLB PA,0.046,0.247,0.28,0.131,3.1,98,1500-1999 MiLB PA,0.053,0.179,0.276,0.155,4.2,97
0,28,Catcher,R,R,73,241,VEN,International Amateur,Top 100 Prospect,-0.5,4.4,1500-1999 MLB PA,0.059,0.172,0.258,0.153,1.1,92,1500-1999 MiLB PA,0.057,0.161,0.285,0.149,2.9,114
0,29,Outfielder,R,R,74,210,USA,Junior College,Top 10 Prospect,0.3,3.2,2000 or more MLB PA,0.093,0.199,0.249,0.148,6.9,106,2000 or more MiLB PA,0.107,0.144,0.293,0.147,8.3,129
0,28,Corner Outfielder,L,L,73,210,VEN,International Amateur,Unranked Prospect,3.9,3.9,500-999 MLB PA,0.069,0.193,0.301,0.191,5.8,126,Fewer than 500 MiLB PA,0.061,0.111,0.322,0.185,3.7,134
0,30,Middle Infielder,R,R,70,180,USA,Big D1 College,Unranked Prospect,0,1.9,2000 or more MLB PA,0.055,0.113,0.246,0.093,4.6,71,2000 or more MiLB PA,0.065,0.117,0.285,0.087,5.1,92
0,29,Corner Infielder,L,R,75,250,DR,Big D1 College,Top 10 Prospect,0.5,2.8,2000 or more MLB PA,0.093,0.291,0.236,0.205,2.8,106,500-999 MiLB PA,0.129,0.246,0.278,0.238,3.8,141
0,29,Middle Infielder,B,R,69,170,USA,Big D1 College,Unranked Prospect,0.1,1.8,1000-1499 MLB PA,0.074,0.139,0.261,0.099,7.2,90,2000 or more MiLB PA,0.121,0.149,0.275,0.114,6.8,110
0,30,Corner Infielder,L,R,76,255,USA,Big D1 College,Unranked Prospect,3.2,3.2,2000 or more MLB PA,0.115,0.236,0.247,0.204,1.8,124,2000 or more MiLB PA,0.125,0.195,0.283,0.178,2.8,135
0,28,Catcher,B,R,74,220,USA,High School,Top 100 Prospect,0.9,2.7,500-999 MLB PA,0.085,0.228,0.225,0.15,1.8,90,2000 or more MiLB PA,0.087,0.147,0.297,0.17,3.8,118
0,29,Corner Infielder,L,R,73,230,CUB,Big D1 College,Top 50 Prospect,1,1.1,1500-1999 MLB PA,0.09,0.145,0.273,0.119,2.9,106,1000-1499 MiLB PA,0.11,0.149,0.294,0.169,3.8,130
0,28,Corner Outfielder,L,L,73,220,USA,High School,Top 100 Prospect,0,1.1,1000-1499 MLB PA,0.079,0.235,0.245,0.151,2,95,2000 or more MiLB PA,0.121,0.203,0.275,0.178,3.7,130
0,29,Outfielder,R,R,73,190,USA,High School,Top 100 Prospect,-0.2,4.3,1500-1999 MLB PA,0.062,0.234,0.241,0.139,7.4,90,2000 or more MiLB PA,0.065,0.185,0.291,0.164,8.4,112
0,30,Middle Infielder,R,R,72,204,USA,Big D1 College,Top 100 Prospect,1.3,1.9,2000 or more MLB PA,0.048,0.163,0.245,0.13,4.6,77,2000 or more MiLB PA,0.074,0.165,0.27,0.152,6,109
0,30,Outfielder,R,R,74,210,USA,Big D1 College,Unranked Prospect,1.9,1.9,500-999 MLB PA,0.058,0.169,0.26,0.133,5.7,110,2000 or more MiLB PA,0.069,0.151,0.298,0.177,7.8,134
0,30,Corner Infielder,R,R,73,200,USA,D1 College,Unranked Prospect,-0.3,-0.2,1000-1499 MLB PA,0.048,0.136,0.278,0.094,3.4,74,2000 or more MiLB PA,0.09,0.1,0.299,0.125,4.7,116
0,29,Catcher,R,R,71,215,USA,Junior College,Unranked Prospect,-0.7,0.2,500-999 MLB PA,0.051,0.185,0.22,0.09,2.8,56,1500-1999 MiLB PA,0.072,0.162,0.266,0.147,3.6,100
0,27,Catcher,R,R,71,220,PR,Junior College,Unranked Prospect,2.1,2.1,Fewer than 500 MLB PA,0.118,0.28,0.242,0.149,2.6,102,1500-1999 MiLB PA,0.153,0.215,0.236,0.111,3.1,105
0,31,Middle Infielder,B,R,72,190,USA,D1 College,Unranked Prospect,0.1,0.8,500-999 MLB PA,0.068,0.125,0.245,0.026,5.2,60,2000 or more MiLB PA,0.075,0.098,0.28,0.07,6.9,93
0,30,Corner Infielder,L,L,75,245,USA,Big D1 College,Unranked Prospect,2.2,2.2,2000 or more MLB PA,0.078,0.208,0.258,0.184,2.2,101,1500-1999 MiLB PA,0.101,0.14,0.311,0.197,3.5,140
0,30,Outfielder,L,L,72,195,USA,Big D1 College,Unranked Prospect,-0.2,1.2,500-999 MLB PA,0.057,0.137,0.272,0.075,6.8,76,2000 or more MiLB PA,0.065,0.119,0.297,0.091,6.9,98
0,29,Catcher,R,R,70,215,DR,International Amateur,Unranked Prospect,0.6,1,1000-1499 MLB PA,0.071,0.244,0.251,0.162,1.7,100,1500-1999 MiLB PA,0.073,0.21,0.266,0.167,2.4,104
0,27,Utility,R,R,73,200,USA,High School,Unranked Prospect,-1,-0.1,Fewer than 500 MLB PA,0.044,0.256,0.221,0.094,4.9,42,2000 or more MiLB PA,0.052,0.193,0.269,0.135,6.7,92
0,26,Corner Infielder,L,L,75,240,USA,High School,Top 50 Prospect,5.2,5.3,2000 or more MLB PA,0.109,0.18,0.26,0.206,3.7,127,1500-1999 MiLB PA,0.095,0.203,0.303,0.239,3.8,139
0,26,Corner Infielder,L,L,76,226,USA,High School,Top 10 Prospect,3.5,3.5,2000 or more MLB PA,0.078,0.156,0.28,0.147,4.6,108,1000-1499 MiLB PA,0.116,0.152,0.312,0.182,5.6,143
0,29,Corner Outfielder,L,R,74,197,USA,Junior College,Top 100 Prospect,2.8,3.7,2000 or more MLB PA,0.08,0.179,0.251,0.184,5.2,105,2000 or more MiLB PA,0.077,0.16,0.28,0.222,6,121
0,31,Outfielder,R,R,73,220,USA,D3 College,Unranked Prospect,-0.1,1.5,1500-1999 MLB PA,0.06,0.228,0.245,0.173,5.3,94,2000 or more MiLB PA,0.093,0.153,0.284,0.17,6.3,127
0,28,Corner Outfielder,R,R,76,225,USA,D2 College,Unranked Prospect,0.1,0.7,Fewer than 500 MLB PA,0.086,0.251,0.238,0.14,2.8,92,2000 or more MiLB PA,0.123,0.212,0.276,0.247,5,137
0,31,Outfielder,R,R,69,170,USA,Big D1 College,Unranked Prospect,0.2,0.8,500-999 MLB PA,0.086,0.142,0.237,0.076,5.5,70,1500-1999 MiLB PA,0.077,0.107,0.281,0.11,6.5,96
0,30,Catcher,B,R,77,235,USA,Big D1 College,Top 10 Prospect,0.3,5.7,2000 or more MLB PA,0.084,0.188,0.258,0.165,2,98,500-999 MiLB PA,0.146,0.149,0.342,0.232,3.3,173
1,31,Infielder,L,R,73,223,USA,D1 College,Unranked Prospect,2.2,3.1,2000 or more MLB PA,0.06,0.122,0.288,0.135,4.6,108,1000-1499 MiLB PA,0.087,0.103,0.299,0.156,4.3,122
0,26,Middle Infielder,R,R,74,218,DR,International Amateur,Top 25 Prospect,0.6,3.2,2000 or more MLB PA,0.049,0.156,0.281,0.123,4.9,96,1000-1499 MiLB PA,0.068,0.11,0.31,0.112,7.1,122
0,26,Outfielder,R,R,74,230,DR,International Amateur,Unranked Prospect,-0.6,1.1,500-999 MLB PA,0.047,0.312,0.237,0.139,4.6,81,2000 or more MiLB PA,0.068,0.234,0.275,0.14,7.2,107
0,28,Outfielder,L,R,69,175,USA,High School,Top 100 Prospect,2.3,2.3,2000 or more MLB PA,0.044,0.094,0.295,0.054,6.9,88,1500-1999 MiLB PA,0.07,0.081,0.326,0.078,7.7,126
0,31,Outfielder,L,R,69,165,USA,Junior College,Unranked Prospect,1.4,2.4,1000-1499 MLB PA,0.083,0.183,0.255,0.088,9.2,84,1500-1999 MiLB PA,0.085,0.161,0.276,0.071,8.8,87
0,27,Corner Infielder,L,R,72,225,USA,High School,Top 10 Prospect,3.8,3.8,2000 or more MLB PA,0.066,0.157,0.247,0.153,2.4,91,1500-1999 MiLB PA,0.069,0.155,0.284,0.22,4.1,124
0,26,Corner Infielder,R,R,74,220,USA,High School,Top 100 Prospect,-1.3,0.8,1000-1499 MLB PA,0.048,0.181,0.233,0.141,1.5,79,2000 or more MiLB PA,0.075,0.151,0.258,0.151,2.1,96
0,25,Outfielder,L,L,71,190,VEN,International Amateur,Unranked Prospect,2.4,2.4,1000-1499 MLB PA,0.051,0.11,0.292,0.094,6,94,2000 or more MiLB PA,0.079,0.124,0.284,0.087,7.2,102
0,26,Corner Outfielder,L,L,77,240,USA,High School,Top 10 Prospect,5.6,5.6,2000 or more MLB PA,0.108,0.185,0.268,0.163,5.3,118,1000-1499 MiLB PA,0.106,0.141,0.317,0.186,6.3,148
0,26,Corner Outfielder,R,R,78,245,USA,High School,Top 10 Prospect,3.5,6.8,2000 or more MLB PA,0.119,0.283,0.27,0.277,3.9,146,1000-1499 MiLB PA,0.117,0.264,0.271,0.293,4.4,154
0,31,Catcher,L,R,72,216,USA,D2 College,Unranked Prospect,1.8,1.8,500-999 MLB PA,0.085,0.171,0.257,0.162,2.7,105,2000 or more MiLB PA,0.091,0.126,0.305,0.162,4.5,129
0,30,Corner Infielder,R,R,73,210,USA,Big D1 College,Unranked Prospect,8.7,8.7,2000 or more MLB PA,0.1,0.186,0.276,0.214,4.2,136,2000 or more MiLB PA,0.118,0.179,0.275,0.195,4.5,119
0,25,Outfielder,L,L,72,200,USA,High School,Top 50 Prospect,0.6,0.9,1000-1499 MLB PA,0.08,0.274,0.243,0.105,7.7,82,2000 or more MiLB PA,0.084,0.237,0.259,0.122,8.7,100
0,34,Middle Infielder,R,R,74,180,CUB,International Professional,Unranked Prospect,0.1,4.2,2000 or more MLB PA,0.048,0.117,0.273,0.125,4.6,89,Fewer than 500 MiLB PA,,,,,,
0,32,Corner Outfielder,L,R,73,220,USA,Big D1 College,Top 10 Prospect,2.7,6.6,2000 or more MLB PA,0.097,0.208,0.269,0.166,4.5,112,1000-1499 MiLB PA,0.148,0.198,0.324,0.255,5.7,168
0,28,Corner Outfielder,R,R,73,215,USA,High School,Top 10 Prospect,3.4,6.3,2000 or more MLB PA,0.103,0.24,0.271,0.202,5.5,121,1000-1499 MiLB PA,0.112,0.197,0.288,0.193,5.9,134
0,29,Outfielder,R,R,75,215,USA,High School,Top 10 Prospect,1.3,4.3,2000 or more MLB PA,0.077,0.219,0.251,0.115,6.9,89,1500-1999 MiLB PA,0.12,0.226,0.303,0.174,7.3,137
0,31,Outfielder,L,L,71,200,USA,Big D1 College,Unranked Prospect,-0.3,2.9,2000 or more MLB PA,0.069,0.157,0.287,0.097,4.5,107,1500-1999 MiLB PA,0.079,0.119,0.3,0.134,5.8,115
0,31,Infielder,R,R,71,202,USA,D1 College,Unranked Prospect,3.9,3.9,1500-1999 MLB PA,0.076,0.149,0.284,0.135,3.6,118,2000 or more MiLB PA,0.081,0.127,0.308,0.133,5,126
0,26,Infielder,R,R,72,210,CAN,High School,Top 50 Prospect,0.9,2.6,2000 or more MLB PA,0.061,0.186,0.263,0.157,4.7,101,1000-1499 MiLB PA,0.083,0.181,0.295,0.194,7.2,128
0,26,Corner Outfielder,B,L,72,209,USA,High School,Unranked Prospect,-0.3,0.6,500-999 MLB PA,0.109,0.251,0.24,0.101,4,92,2000 or more MiLB PA,0.14,0.22,0.271,0.118,5.9,119
0,26,Outfielder,B,R,73,205,USA,High School,Top 25 Prospect,2,2,500-999 MLB PA,0.101,0.222,0.225,0.125,5.5,81,2000 or more MiLB PA,0.144,0.197,0.276,0.152,6.8,127
0,30,Outfielder,L,L,70,195,USA,Big D1 College,Unranked Prospect,-0.2,1.1,1000-1499 MLB PA,0.05,0.188,0.259,0.134,5.8,92,2000 or more MiLB PA,0.082,0.159,0.292,0.137,6.9,116
0,29,Middle Infielder,L,R,73,223,USA,Big D1 College,Unranked Prospect,4.3,4.3,2000 or more MLB PA,0.083,0.198,0.246,0.138,4,95,1000-1499 MiLB PA,0.08,0.226,0.266,0.137,5.4,97
0,28,Infielder,B,R,71,220,VEN,International Amateur,Unranked Prospect,1.8,1.8,1000-1499 MLB PA,0.079,0.103,0.265,0.135,2.7,106,2000 or more MiLB PA,0.066,0.094,0.288,0.113,4,103
0,26,Corner Infielder,L,R,77,220,USA,High School,Top 25 Prospect,3.3,5,2000 or more MLB PA,0.106,0.208,0.285,0.181,3,131,1500-1999 MiLB PA,0.076,0.151,0.302,0.172,3.5,132
0,27,Outfielder,R,R,74,219,DR,International Amateur,Unranked Prospect,0.6,2.9,1000-1499 MLB PA,0.042,0.202,0.261,0.103,5.5,85,2000 or more MiLB PA,0.051,0.17,0.281,0.122,6.8,102
0,26,Middle Infielder,R,R,66,166,VEN,International Amateur,Unranked Prospect,4.4,5.2,2000 or more MLB PA,0.05,0.105,0.305,0.11,6,110,1500-1999 MiLB PA,0.084,0.106,0.327,0.154,7.8,137
0,33,Corner Outfielder,B,L,70,195,USA,D1 College,Unranked Prospect,-0.3,2.7,1500-1999 MLB PA,0.099,0.198,0.265,0.117,2.7,105,1500-1999 MiLB PA,0.123,0.172,0.302,0.165,4.2,139
0,27,Utility,B,R,75,230,DR,International Amateur,Unranked Prospect,0.2,0.4,500-999 MLB PA,0.05,0.283,0.257,0.112,4.9,80,2000 or more MiLB PA,0.044,0.188,0.289,0.141,7.8,102
0,27,Outfielder,B,R,70,223,DR,International Amateur,Unranked Prospect,0.9,0.9,500-999 MLB PA,0.07,0.238,0.244,0.134,6.2,88,2000 or more MiLB PA,0.107,0.181,0.269,0.134,7.6,111
0,27,Utility,B,R,73,205,VEN,International Amateur,Unranked Prospect,1.5,1.5,1000-1499 MLB PA,0.049,0.177,0.258,0.125,3.6,90,2000 or more MiLB PA,0.058,0.137,0.26,0.094,4.9,80
0,26,Middle Infielder,R,R,71,200,PAN,International Amateur,Unranked Prospect,1.1,1.7,2000 or more MLB PA,0.086,0.15,0.255,0.068,2.5,85,2000 or more MiLB PA,0.075,0.126,0.271,0.084,5.3,94
0,28,Catcher,R,R,73,229,USA,High School,Top 25 Prospect,-0.2,4.2,1000-1499 MLB PA,0.083,0.2,0.242,0.181,1.8,100,1500-1999 MiLB PA,0.092,0.183,0.267,0.184,3.1,121
0,27,Corner Outfielder,R,R,76,225,USA,High School,Top 50 Prospect,1.5,1.5,Fewer than 500 MLB PA,0.108,0.334,0.22,0.179,5,100,2000 or more MiLB PA,0.114,0.234,0.26,0.179,6.2,123
0,25,Utility,R,R,73,213,VEN,International Amateur,Unranked Prospect,-0.3,0,Fewer than 500 MLB PA,0.023,0.214,0.235,0.071,5.6,46,2000 or more MiLB PA,0.052,0.146,0.262,0.094,6,85
0,25,Corner Outfielder,R,R,76,250,VEN,International Amateur,Top 100 Prospect,-0.3,0,1000-1499 MLB PA,0.056,0.231,0.264,0.121,3.9,92,2000 or more MiLB PA,0.04,0.209,0.291,0.119,6.2,105
0,24,Infielder,R,R,74,213,VEN,International Amateur,Top 50 Prospect,1.7,1.7,500-999 MLB PA,0.041,0.132,0.253,0.133,2.1,87,2000 or more MiLB PA,0.053,0.129,0.292,0.148,3.3,112
0,32,Outfielder,R,R,74,215,USA,Big D1 College,Unranked Prospect,0.2,0.2,Fewer than 500 MLB PA,0.073,0.194,0.253,0.113,4.4,85,2000 or more MiLB PA,0.132,0.167,0.293,0.177,6.8,129
0,26,Middle Infielder,R,R,70,220,DR,International Amateur,Top 100 Prospect,0.1,4,1500-1999 MLB PA,0.041,0.14,0.266,0.094,6.8,78,1500-1999 MiLB PA,0.072,0.12,0.313,0.127,8,121
0,26,Middle Infielder,L,R,75,205,NED,International Amateur,Top 100 Prospect,3.1,3.1,1000-1499 MLB PA,0.071,0.159,0.253,0.115,4.2,86,2000 or more MiLB PA,0.065,0.123,0.277,0.111,5.8,96
0,27,Infielder,B,R,70,193,VEN,International Amateur,Unranked Prospect,1.9,2.6,1000-1499 MLB PA,0.06,0.197,0.258,0.136,3.8,90,2000 or more MiLB PA,0.06,0.185,0.269,0.089,6.6,89
0,28,Corner Outfielder,R,R,75,230,USA,D2 College,Unranked Prospect,5.2,5.2,2000 or more MLB PA,0.069,0.251,0.275,0.195,3.2,118,1000-1499 MiLB PA,0.081,0.16,0.332,0.217,4.2,159
0,31,Corner Infielder,R,R,74,210,USA,Big D1 College,Unranked Prospect,2.8,2.8,1500-1999 MLB PA,0.059,0.188,0.267,0.159,2.6,100,2000 or more MiLB PA,0.074,0.175,0.292,0.176,3.4,123
0,28,Outfielder,L,R,75,225,USA,D2 College,Unranked Prospect,0,1.1,500-999 MLB PA,0.091,0.315,0.232,0.157,4.9,94,2000 or more MiLB PA,0.095,0.23,0.276,0.203,6.4,127
